Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 12 10 20 59 46    54.2     0.7   1.034   0.2   0.0   0.0  31.0  29.7   0.0 106 103   0  34  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.43     1.1788    0.002  12.4   1.5 120.0   54.20    89.3      -1.0000       0.0000
2015 12 10 21 04 46    61.7     3.2   1.035   0.2   0.0   0.0  31.0  29.2   0.0 106 104   0  34  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.43     1.1796    0.001  12.4   1.5 120.0   61.78    87.0      -1.0000       0.0000
2015 12 10 21 09 46    69.2     7.5   1.035   0.2   0.0   0.0  31.0  29.2   0.0 107 104   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.43     1.1804    0.002  12.4   1.5 120.0   69.61    83.8      -1.0000       0.0000
2015 12 10 21 14 46    72.3     8.3   1.035   0.3   0.1   0.0  31.0  29.7   0.0 107 104   0  35  35  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.43     1.1800    0.002  12.4   1.5 120.0   72.77    83.5      -1.0000       0.0000
2015 12 10 21 19 46    72.5     8.9   1.035   0.3   0.1   0.0  31.0  29.7   0.0 107 104   0  35  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.42     1.1804    0.002  12.4   1.5 120.0   73.04    83.0      -1.0000       0.0000
2015 12 10 21 24 46    71.1     8.6   1.036   0.2   0.1   0.0  31.4  30.1   0.0 107 105   0  34  35  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.42     1.1804    0.002  12.4   1.5 120.0   71.62    83.1      -1.0000       0.0000
2015 12 10 21 29 46    75.9     9.7   1.035   0.2   0.0   0.0  31.8  30.1   0.0 108 105   0  34  35  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.42     1.1804    0.003  12.4   1.5 120.0   76.52    82.7      -1.0000       0.0000
2015 12 10 21 34 46    75.0     8.8   1.034   0.2   0.1   0.0  31.4  30.5   0.0 107 105   0  34  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.42     1.1796    0.002  12.4   1.5 120.0   75.51    83.3      -1.0000       0.0000
2015 12 10 21 39 45    60.4     3.1   1.035   0.3   0.1   0.0  31.0  30.5   0.0 107 105   0  35  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.42     1.1820    0.003  12.4   1.5 120.0   60.48    87.1      -1.0000       0.0000
2015 12 10 21 44 45    57.1     1.2   1.035   0.3   0.1   0.0  31.0  29.2   0.0 107 104   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.41     1.1832    0.003  12.4   1.5 120.0   57.11    88.8      -1.0000       0.0000
2015 12 10 21 49 45    56.2     3.5   1.035   0.3   0.1   0.0  30.5  29.7   0.0 106 104   0  35  35  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.41     1.1848    0.003  12.4   1.5 120.0   56.31    86.4      -1.0000       0.0000
2015 12 10 21 54 46    59.5     3.8   1.036   0.3   0.1   0.0  30.5  29.7   0.0 106 104   0  35  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.41     1.1832    0.003  12.4   1.5 120.0   59.62    86.3      -1.0000       0.0000
2015 12 10 21 59 45    55.1     1.2   1.035   0.3   0.1   0.0  30.5  30.1   0.0 106 105   0  35  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.41     1.1840    0.003  12.4   1.5 120.0   55.11    88.8      -1.0000       0.0000
2015 12 10 22 04 45    52.1     0.9   1.036   0.3   0.1   0.0  31.0  29.7   0.0 106 104   0  34  35  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.40     1.1840    0.003  12.4   1.5 120.0   52.11    89.0      -1.0000       0.0000
2015 12 10 22 09 45    47.4     0.1   1.037   0.3   0.1   0.0  29.7  29.2   0.0 106 103   0  37  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.40     1.1856    0.002  12.4   1.5 120.0   47.40    89.9      -1.0000       0.0000
2015 12 10 22 14 45    54.8     1.3   1.037   0.3   0.1   0.0  30.5  28.4   0.0 106 103   0  35  37  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.40     1.1856    0.002  12.4   1.5 120.0   54.82    88.6      -1.0000       0.0000
