Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 10 29 21 00 59    68.2    10.1   1.945   0.2   0.1   0.0  37.0  33.1   0.0 118 108   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1042    0.004  11.8   2.0 119.5   68.94    81.6      -1.0000       0.0000
2015 10 29 21 05 59    67.7    10.3   1.944   0.3   0.1   0.0  36.5  32.7   0.0 117 108   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1050    0.004  11.8   2.0 119.5   68.48    81.3      -1.0000       0.0000
2015 10 29 21 10 59    67.4    10.8   1.943   0.3   0.1   0.0  37.0  32.7   0.0 118 108   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1050    0.004  11.8   2.0 119.5   68.26    80.9      -1.0000       0.0000
2015 10 29 21 15 59    66.8    10.2   1.941   0.2   0.0   0.0  36.5  32.7   0.0 117 108   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1046    0.005  11.8   2.0 119.5   67.57    81.3      -1.0000       0.0000
2015 10 29 21 20 59    66.8    10.1   1.942   0.2   0.0   0.0  36.5  33.1   0.0 117 108   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.1034    0.004  11.8   2.0 119.5   67.56    81.4      -1.0000       0.0000
2015 10 29 21 25 59    68.5    10.6   1.940   0.2   0.0   0.0  36.5  33.1   0.0 117 108   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.1023    0.004  11.8   2.0 119.5   69.32    81.2      -1.0000       0.0000
2015 10 29 21 30 59    65.9    10.4   1.939   0.2   0.0   0.0  36.5  32.7   0.0 117 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.1023    0.004  11.8   2.0 119.5   66.72    81.0      -1.0000       0.0000
2015 10 29 21 36 00    65.1    10.4   1.940   0.2   0.1   0.0  36.5  33.1   0.0 117 108   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.1015    0.004  11.8   2.0 119.5   65.93    80.9      -1.0000       0.0000
2015 10 29 21 40 59    65.4    10.0   1.940   0.3   0.1   0.0  35.7  32.7   0.0 116 107   0  33  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.1003    0.004  11.8   2.0 119.5   66.16    81.3      -1.0000       0.0000
2015 10 29 21 45 59    67.1    10.9   1.941   0.3   0.1   0.0  36.5  33.1   0.0 117 108   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.1007    0.004  11.8   2.0 119.5   67.98    80.8      -1.0000       0.0000
2015 10 29 21 50 59    65.3    10.4   1.941   0.2   0.1   0.0  36.1  32.7   0.0 117 108   0  33  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0987    0.005  11.8   2.0 119.5   66.12    81.0      -1.0000       0.0000
2015 10 29 21 55 59    65.5    10.7   1.941   0.3   0.1   0.0  36.5  32.7   0.0 117 108   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0987    0.004  11.8   2.0 119.5   66.37    80.7      -1.0000       0.0000
2015 10 29 22 00 59    65.8    10.9   1.941   0.2   0.1   0.0  36.1  33.1   0.0 116 108   0  32  31  26   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0991    0.004  11.8   2.0 119.5   66.70    80.6      -1.0000       0.0000
2015 10 29 22 05 59    67.3    11.1   1.942   0.2   0.0   0.0  37.0  33.5   0.0 117 109   0  31  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0991    0.006  11.8   2.0 119.5   68.21    80.6      -1.0000       0.0000
2015 10 29 22 10 59    68.6    10.6   1.942   0.2   0.1   0.0  36.1  33.1   0.0 116 108   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.1007    0.005  11.8   2.0 119.5   69.41    81.2      -1.0000       0.0000
2015 10 29 22 15 59    66.9    10.4   1.942   0.2   0.1   0.0  36.5  32.7   0.0 117 108   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0991    0.005  11.8   2.0 119.5   67.70    81.2      -1.0000       0.0000
